u_id,timestamp,q_id,column,cell_mode,kapr_cumulative,kapr_cell
3007,1521575717,114,lname,full,10.593859373197377,0.804263565891473
3007,1521575726,93,lname,full,11.025958138629475,0.432098765432098
3007,1521575742,156,lname,partial,11.133732917456886,0.1077747788274106
3007,1521575743,156,lname,full,11.855355349605635,0.7216224321487488
3007,1521575754,216,lname,partial,11.876399120649406,0.021043771043771642
3007,1521575758,216,sex,full,11.888043340626957,0.011644219977551273
3007,1521575783,31,fname,partial,12.04917850176212,0.1611351611351619
3007,1521575784,31,fname,full,12.458028910612526,0.408850408850407
3007,1521575822,259,fname,partial,12.665536927967743,0.20750801735521662
3007,1521575823,259,fname,full,13.019243775732317,0.35370684776457395
3007,1521575837,338,lname,partial,13.075550082038623,0.05630630630630584
3007,1521575840,338,sex,full,13.123254035992577,0.047703953953954326
3007,1521575850,261,fname,full,13.52927361392291,0.4060195779303335
3008,1521575416,131,fname,partial,0.09578544061302681,0.09578544061302681
3008,1521575440,131,fname,full,0.29090393075067417,0.19511849013764737
3008,1521575466,26,fname,partial,0.45685572813629494,0.16595179738562077
3008,1521575468,26,fname,full,0.8781179830382558,0.4212622549019609
3008,1521575560,300,lname,full,1.2520496069698799,0.37393162393162405
3008,1521575568,300,dob,partial,1.6473487522690253,0.39529914529914545
3008,1521575583,315,fname,full,2.8676935210008905,1.2203447687318651
3008,1521575602,72,fname,partial,2.888118357602198,0.02042483660130756
3008,1521575615,18,lname,full,3.4225925639514045,0.5344742063492065
3008,1521575640,222,dob,partial,3.499753057778565,0.07716049382716061
3008,1521575656,222,sex,full,3.538333304692144,0.038580246913578975
3008,1521575678,141,lname,full,4.257328815354321,0.718995510662177
3008,1521575691,141,sex,full,4.3379966043554425,0.08066778900112137
3008,1521575708,244,lname,full,4.958330376863128,0.6203337725076858
3008,1521575733,89,fname,partial,5.112651364517449,0.15432098765432034
3008,1521575738,89,fname,full,5.686532537356955,0.5738811728395063
3008,1521575756,352,fname,full,6.199098674923093,0.5125661375661377
3008,1521575784,183,fname,full,7.433666576157661,1.234567901234568
3008,1521575819,134,fname,partial,7.59961837354328,0.1659517973856195
3008,1521575830,134,fname,full,8.105133079425633,0.5055147058823524
3008,1521575855,103,lname,partial,8.247583221875777,0.1424501424501443
3008,1521575860,103,dob,partial,8.398173372465926,0.15059015059014946
3008,1521575875,94,sex,full,8.398426530613822,2.531581478955047e-4
3008,1521575905,151,lname,partial,8.606759863947156,0.20833333333333393
3008,1521575910,151,lname,full,9.162315419502711,0.5555555555555554
3008,1521575926,151,sex,full,9.231759863947154,0.06944444444444287
3008,1521575934,215,lname,partial,9.294891177078469,0.06313131313131493
3008,1521575936,215,dob,full,10.065093197280488,0.770202020202019
3008,1521575953,160,fname,full,10.222877208500684,0.1577840112201958
3008,1521575978,311,fname,full,10.473035036783513,0.25015782828282873
3008,1521575985,31,fname,partial,10.634170197918673,0.16113516113516013
3008,1521576031,229,dob,partial,10.802520366268842,0.16835016835016958
3008,1521576042,255,fname,partial,11.074851520952937,0.2723311546840943
3008,1521576043,255,fname,full,11.782912523131586,0.7080610021786491
3008,1521576057,255,race,full,11.90092269016136,0.11801016702977485
3008,1521576069,84,lname,full,12.48760851391615,0.5866858237547898
3008,1521576072,84,sex,full,12.578904012000441,0.09129549808429083
3008,1521576082,342,lname,partial,12.598745281841712,0.01984126984127066
3008,1521576084,342,dob,full,13.520462453558881,0.9217171717171695
3008,1521576089,342,sex,full,13.623276306372734,0.10281385281385269
3008,1521576106,262,fname,partial,13.815676498772927,0.1924001924001928
3008,1521576110,262,fname,full,14.465027148123577,0.6493506493506498
3009,1521575138,132,lname,partial,0.02104377104377104,0.02104377104377104
3009,1521575220,29,fname,partial,0.2231767075517075,0.20213293650793646
3009,1521575237,29,fname,full,0.5555179773929778,0.3323412698412703
3009,1521575275,367,lname,full,0.9010381298984245,0.34552015250544665
3009,1521575297,64,fname,full,1.105286495911497,0.2042483660130725
3009,1521575357,299,dob,partial,1.320233585858587,0.21494708994709
3009,1521575378,321,dob,partial,1.6276556324110685,0.3074220465524815
3009,1521575455,142,sex,full,1.6278533555707309,1.977231596623774e-4
3009,1521575504,86,fname,partial,1.8014644666818422,0.17361111111111138
3009,1521575506,86,fname,full,2.1734882762056515,0.3720238095238093
3009,1521575514,331,fname,full,3.6454730815237895,1.471984805318138
3009,1521575528,350,fname,partial,3.794282605333314,0.1488095238095246
3009,1521575529,350,fname,full,4.5085683196190285,0.7142857142857144
3009,1521575537,350,dob,partial,4.687139748190456,0.17857142857142794
3009,1521575589,138,fname,full,5.190101349497646,0.5029616013071898
3009,1521575605,178,lname,full,5.5345856187130975,0.3444842692154513
3009,1521575611,178,fname,full,5.914414372197766,0.37982875348466827
3009,1521575624,113,lname,partial,6.011313597003967,0.09689922480620083
3009,1521575638,94,lname,full,6.581299166989537,0.5699855699855707
3009,1521575642,94,sex,full,6.663069248759619,0.08177008177008194
3009,1521575663,156,lname,partial,6.770844027587029,0.10777477882740971
3009,1521575665,156,lname,full,7.492466459735778,0.7216224321487488
3009,1521575692,206,lname,partial,7.525018543069111,0.03255208333333304
3009,1521575705,158,race,full,7.5253378657969705,3.193227278597277e-4
3009,1521575710,308,race,full,7.525662048743575,3.241829466045232e-4
3009,1521575711,308,sex,full,7.52656278541602,9.007366724453902e-4
3009,1521575715,35,sex,full,7.526782675798985,2.1989038296421626e-4
3009,1521575717,35,fname,partial,7.8359630948163295,0.30918041901734483
3009,1521575734,240,lname,full,8.01517456435038,0.17921146953405032
3009,1521575739,260,sex,full,8.01556392063061,3.893562802304018e-4
3009,1521575745,73,lname,full,8.332170850140765,0.31660692951015434
3009,1521575761,73,sex,full,8.515862606413165,0.18369175627240075
3009,1521575769,341,lname,partial,8.575386415936975,0.0595238095238102
3009,1521575781,261,fname,full,8.98140599386731,0.4060195779303353
3010,1521575096,194,fname,full,0.985663082437276,0.985663082437276
3010,1521575155,371,fname,full,1.2519983097100031,0.2663352272727272
3010,1521575244,69,fname,partial,1.5886986464103396,0.3367003367003365
3010,1521575247,69,reg,partial,1.6728737305854242,0.08417508417508457
3010,1521575288,223,reg,full,2.4038678826322077,0.7309941520467835
3010,1521575322,90,fname,partial,2.681645660409986,0.2777777777777781
3010,1521575323,90,fname,full,2.8205345492988747,0.13888888888888884
3010,1521575331,90,reg,partial,3.144608623372949,0.3240740740740744
3010,1521575393,134,fname,partial,3.3105604207585704,0.16595179738562127
3010,1521575418,96,lname,full,3.943730355399093,0.6331699346405224
3010,1521575449,155,lname,partial,4.089929185808449,0.14619883040935644
3010,1521575486,31,fname,partial,4.251064346943611,0.1611351611351619
3010,1521575488,31,fname,full,4.659914755794019,0.4088504088504079
3010,1521575532,235,reg,full,5.476908219846307,0.8169934640522882
3010,1521575544,255,fname,partial,5.749239374530404,0.27233115468409697
3010,1521575561,347,lname,partial,5.883647976680942,0.13440860215053796
3010,1521575571,264,fname,partial,6.141434171967137,0.2577861952861946
3010,1521575574,264,fname,full,6.480764980047946,0.33933080808080884
3011,1521575131,131,fname,partial,0.09578544061302681,0.09578544061302681
3011,1521575151,29,fname,partial,0.29791837712096353,0.20213293650793673
3011,1521575183,364,dob,partial,0.4953584642669324,0.1974400871459689
3011,1521575193,29,fname,full,0.8276997341082017,0.3323412698412693
3011,1521575219,271,lname,full,1.250752096815737,0.4230523627075353
3011,1521575226,271,sex,full,1.3758053109494108,0.12505321413367376
3011,1521575240,364,lname,full,2.165565659533289,0.789760348583878
3011,1521575302,297,lname,full,2.637787881755511,0.4722222222222223
3011,1521575310,297,dob,partial,3.137787881755511,0.5
3011,1521575327,72,fname,partial,3.1582127183568183,0.020424836601307117
3011,1521575329,72,fname,full,3.3742208387767034,0.21600812041988515
3011,1521575347,14,sex,full,3.3744780688617193,2.572300850158804e-4
3011,1521575384,217,dob,partial,3.4259183980798262,0.05144032921810693
3011,1521575405,142,sex,full,3.4261161212394886,1.977231596623774e-4
3011,1521575407,142,lname,full,4.344534382485285,0.9184182612457961
3011,1521575425,329,fname,full,5.622943473394375,1.27840909090909
3011,1521575439,87,fname,partial,5.743158225962069,0.1202147525676942
3011,1521575443,87,fname,full,6.065287077502686,0.3221288515406169
3011,1521575464,357,fname,full,6.497115104359952,0.43182802685726607
3011,1521575467,357,dob,partial,6.981737153309487,0.484622048949535
3011,1521575545,135,fname,partial,7.147688950695106,0.1659517973856195
3011,1521575548,135,fname,full,7.484698754616676,0.33700980392156943
3011,1521575571,114,lname,partial,7.581597979422877,0.09689922480620172
3011,1521575577,114,dob,partial,7.6486199432471675,0.06702196382429015
3011,1521575583,114,dob,full,8.117773690017193,0.46915374677002575
3011,1521575597,114,reg,partial,8.184795653841482,0.06702196382428838
3011,1521575598,114,reg,full,8.787993328260086,0.6031976744186043
3011,1521575602,100,lname,full,9.290954929567276,0.5029616013071898
3011,1521575608,100,sex,full,9.375207380547668,0.08425245098039191
3011,1521575619,39,fname,full,10.23727634606491,0.862068965517242
3011,1521575629,155,lname,partial,10.383475176474267,0.14619883040935733
3011,1521575630,155,lname,full,10.602773422088301,0.21929824561403422
3011,1521575644,207,lname,partial,10.622063545545092,0.019290123456791264
3011,1521575648,207,dob,full,11.363856474838022,0.7417929292929291
3011,1521575658,159,lname,partial,11.443984679966226,0.0801282051282044
3011,1521575680,31,fname,partial,11.605119841101388,0.1611351611351619
3011,1521575684,31,fname,full,12.013970249951795,0.408850408850407
3011,1521575723,259,fname,partial,12.221478267307011,0.20750801735521662
3011,1521575724,259,fname,full,12.575185115071585,0.35370684776457395
3011,1521575730,81,lname,full,13.078146716378775,0.5029616013071898
3011,1521575732,81,sex,full,13.162399167359167,0.08425245098039191
3011,1521575742,349,lname,partial,13.22367367716309,0.06127450980392268
3011,1521575743,349,dob,full,14.140846101688453,0.9171724245253632
3011,1521575752,264,fname,partial,14.39863229697465,0.2577861952861973
3011,1521575753,264,fname,full,14.73796310505546,0.33933080808080973
4001,1521575265,297,dob,partial,0.5,0.5
4001,1521575303,72,sex,full,0.5002269171709597,2.26917170959684e-4
4001,1521575304,72,reg,partial,0.569320657555952,0.06909374038499227
4001,1521575306,72,fname,partial,0.7067241037829276,0.13740344622697565
4001,1521575329,14,lname,full,1.0824681514019756,0.375744047619048
4001,1521575349,217,reg,full,2.008394077327902,0.9259259259259263
4001,1521575354,217,dob,partial,2.1009866699204944,0.09259259259259256
4001,1521575374,142,race,full,2.101117204590503,1.3053467000867514e-4
4001,1521575386,251,dob,full,2.898838002311301,0.7977207977207978
4001,1521575417,357,fname,full,3.330666029168568,0.43182802685726696
4001,1521575446,100,lname,full,3.833627630475757,0.5029616013071889
4001,1521575460,114,dob,partial,3.8417141014982747,0.008086471022517916
4001,1521575464,114,reg,partial,3.9676715581243367,0.12595745662606195
4001,1521575470,177,reg,full,4.864662298865077,0.89699074074074
4001,1521575473,177,fname,full,5.310264150716929,0.4456018518518521
4001,1521575497,54,dob,partial,5.320804825320104,0.010540674603174871
4001,1521575527,155,lname,partial,5.46700365572946,0.14619883040935644
4002,1521575568,140,reg,full,0.8960573476702508,0.8960573476702508
4002,1521575624,86,fname,partial,1.0696684587813623,0.1736111111111115
4002,1521575632,86,reg,partial,1.2556803635432667,0.18601190476190443
4002,1521575645,354,dob,partial,1.2675678345810648,0.01188747103779808
4002,1521575707,112,lname,partial,1.421888822235386,0.15432098765432123
4002,1521575757,41,fname,full,2.6123650127115763,1.1904761904761902
4002,1521575828,230,reg,full,3.306809457156021,0.6944444444444446
4002,1521575912,349,lname,partial,3.3680839669599414,0.06127450980392046
4003,1521575048,371,dob,partial,0.4261363636363636,0.4261363636363636
4003,1521575077,63,reg,partial,0.45193001443001485,0.025793650793651257
4003,1521575112,201,reg,full,1.3479873621002658,0.8960573476702509
4003,1521575166,299,dob,partial,1.562934452047356,0.21494708994709022
4003,1521575177,299,lname,full,2.0176302192431232,0.4546957671957672
4003,1521575199,23,lname,full,2.529079168192072,0.5114489489489489
4003,1521575216,68,fname,partial,2.656657030144934,0.12757786195286203
4003,1521575315,88,fname,full,3.291577665065569,0.6349206349206349
4003,1521575324,355,fname,full,3.9021520075239695,0.6105743424584005
4003,1521575384,100,reg,partial,3.92934257124946,0.027190563725490335
4003,1521575393,110,dob,partial,3.939300445790667,0.009957874541207001
4003,1521575480,156,reg,full,4.660922877939415,0.7216224321487479
4004,1521575734,129,reg,full,0.7826278659611993,0.7826278659611993
4004,1521575735,204,reg,full,1.6506834215167547,0.8680555555555555
4004,1521575735,26,reg,full,2.0719456764187156,0.4212622549019609
4004,1521575736,269,reg,full,2.468771073244113,0.3968253968253972
4004,1521575737,368,reg,full,2.8545735423799155,0.38580246913580263
4004,1521575739,62,reg,partial,2.9041767169830894,0.04960317460317398
4004,1521575795,123,dob,full,3.5880992759056483,0.6839225589225588
4004,1521575796,279,dob,full,4.071191063345263,0.4830917874396148
4004,1521575796,290,dob,partial,4.541502644767955,0.4703115814226919
4004,1521575798,290,lname,full,4.923630804673892,0.3821281599059372
4004,1521575801,69,lname,full,5.134068515111603,0.2104377104377111
4004,1521575869,260,race,full,5.134605087913801,5.365728021979876e-4
4004,1521575871,260,sex,full,5.136202295902381,0.001597207988579541
4004,1521575871,240,sex,full,5.136416152071275,2.1385616889446624e-4
4004,1521575874,240,race,full,5.143669440466299,0.007253288395023816
4004,1521575875,77,sex,full,5.143894235255328,2.2479478902859285e-4
4005,1521575189,25,fname,partial,0.22522522522522523,0.22522522522522523
4005,1521575251,268,sex,full,0.22547293226868023,2.477070434550033e-4
4005,1521575381,22,lname,full,0.7897090433797912,0.5642361111111109
4005,1521575433,144,sex,full,0.7899338381688192,2.2479478902803773e-4
4005,1521575447,144,lname,full,1.4490321595994589,0.6590983214306396
4005,1521575472,89,fname,partial,1.6033531472537796,0.15432098765432078
4005,1521575492,351,dob,partial,1.6180046750632024,0.014651527809422804
4005,1521575499,351,fname,full,2.2324511447728304,0.6144464697096279
4005,1521575553,133,reg,full,3.0889765506341003,0.8565254058612699
4005,1521575555,133,fname,full,3.554135732586451,0.46515918195235084
4005,1521575620,35,fname,partial,3.7839109623616807,0.22977522977522957
4005,1521575627,35,sex,full,3.8635360419867606,0.07962507962507992
4005,1521575651,259,fname,partial,4.071044059341977,0.20750801735521662
4005,1521575663,348,sex,full,4.071280256765231,2.3619742325386994e-4
4005,1521575682,262,fname,partial,4.263680449165424,0.1924001924001928
4006,1521575272,131,fname,partial,0.09578544061302681,0.09578544061302681
4006,1521575321,25,fname,partial,0.3210106658382522,0.22522522522522542
4006,1521575349,270,sex,full,0.3212407499164338,2.300840781815916e-4
4006,1521575511,290,sex,full,0.3216047681683092,3.640182518753754e-4
4006,1521575611,69,fname,partial,0.6583051048686457,0.3367003367003365
4006,1521575623,69,reg,partial,0.7424801890437303,0.08417508417508457
4006,1521575666,22,sex,full,0.7427340064576351,2.5381741390484436e-4
4006,1521575702,217,dob,partial,0.794174335675742,0.05144032921810693
4006,1521575767,139,sex,full,0.7943759714921287,2.0163581638665828e-4
4006,1521575843,87,fname,partial,0.9145907240598227,0.12021475256769398
4006,1521575856,350,fname,partial,1.063400247869347,0.14880952380952428
4006,1521575995,47,sex,full,1.0636459601893629,2.457123200159117e-4
4006,1521576004,47,dob,partial,1.1824478669169665,0.1188019067276036
4006,1521576038,134,fname,partial,1.3483996643025868,0.16595179738562038
4006,1521576080,113,lname,partial,1.4452988891087886,0.09689922480620172
4006,1521576087,113,sex,full,1.4862791862664115,0.04098029715762297
4006,1521576097,113,dob,partial,1.6463647805816575,0.16008559431524594
4006,1521576110,113,reg,partial,1.7133867444059467,0.06702196382428927
4006,1521576194,99,sex,full,1.7136290440548503,2.4229964890354339e-4
4006,1521576265,156,sex,full,1.7138012689789903,1.7222492414004087e-4
4006,1521576271,156,lname,partial,1.8935660660971358,0.17976479711814553
4006,1521576339,215,lname,partial,1.9566973792284492,0.06313131313131337
4006,1521576396,35,fname,partial,2.186472609003679,0.22977522977522957
4006,1521576562,346,lname,partial,2.2427789153099855,0.05630630630630673
4006,1521576573,346,sex,full,2.2760152766713464,0.03323636136136088
4006,1521576609,79,race,full,2.2762870981049237,2.718214335772906e-4
4007,1521575061,29,fname,partial,0.20213293650793648,0.20213293650793648
4007,1521575065,29,fname,full,0.5344742063492058,0.3323412698412693
4007,1521575209,299,lname,full,0.9891699735449733,0.45469576719576743
4007,1521575329,223,dob,partial,1.0297807597697943,0.04061078622482106
4007,1521575342,142,lname,full,1.8655507402766165,0.8357699805068222
4007,1521575347,142,sex,full,1.9483967441752514,0.08284600389863495
4007,1521575403,352,fname,full,2.4609628817413896,0.5125661375661381
4007,1521575422,85,fname,partial,2.6652112477544616,0.20424836601307206
4007,1521575424,85,fname,full,3.1089232153001007,0.44371196754563913
4007,1521575496,133,fname,full,3.5740823972524516,0.46515918195235084
4007,1521575514,93,sex,full,3.5743246969013565,2.4229964890487565e-4
4007,1521575528,114,lname,partial,3.671223921707558,0.09689922480620172
4007,1521575533,114,dob,partial,3.7382458855318474,0.06702196382428927
4007,1521575706,261,fname,full,4.1442654634621805,0.40601957793033305
4008,1521575171,131,fname,partial,0.09578544061302681,0.09578544061302681
4008,1521575295,268,lname,full,0.6801503762007887,0.5843649355877618
4008,1521575304,268,sex,full,0.9864859237048149,0.30633554750402625
4008,1521575435,315,dob,full,1.8740093918734442,0.8875234681686293
4008,1521575435,315,dob,full,1.874009391873444,-2.220446049250313e-16
4008,1521575470,18,sex,full,1.8742666219584603,2.572300850163245e-4
4008,1521575514,141,sex,full,1.8744591465145486,1.9252455608831376e-4
4008,1521575553,89,fname,partial,2.02878013416887,0.15432098765432145
4008,1521575694,94,lname,full,2.59876570415444,0.5699855699855698
4008,1521575698,94,sex,full,2.680535785924522,0.08177008177008194
4008,1521575750,215,lname,partial,2.743667099055835,0.06313131313131315
4008,1521575754,215,sex,full,2.77628494417368,0.03261784511784516
4008,1521575800,31,fname,partial,2.937420105308841,0.16113516113516102
4008,1521575862,84,sex,full,2.937637994325749,2.1788901690777962e-4
4008,1521575892,262,fname,partial,3.1300381867259413,0.19240019240019235
4009,1521574865,132,fname,partial,0.1722958754208754,0.1722958754208754
4009,1521574869,132,lname,partial,0.29855850168350123,0.12626262626262583
4009,1521574873,132,fname,full,0.40772306397306324,0.109164562289562
4009,1521574905,200,fname,full,1.5019991582491574,1.0942760942760943
4009,1521574927,29,fname,partial,1.7041320947570937,0.2021329365079363
4009,1521574928,29,fname,full,2.036473364598364,0.3323412698412702
4009,1521574989,299,dob,partial,2.2514204545454537,0.21494708994708978
4009,1521574991,299,dob,full,2.8962617243867235,0.6448412698412698
4009,1521575018,72,fname,partial,2.916686560988031,0.02042483660130756
4009,1521575019,72,fname,full,3.1326946814079157,0.2160081204198847
4009,1521575047,221,dob,partial,3.1439180259645942,0.011223344556678505
4009,1521575049,221,dob,full,3.8060953548085896,0.6621773288439954
4009,1521575077,142,race,full,3.8062258894785983,1.3053467000867514e-4
4009,1521575105,242,dob,full,4.749444150184125,0.9432182607055268
4010,1521575197,132,lname,partial,0.02104377104377104,0.02104377104377104
4010,1521575213,132,fname,partial,0.2985585016835016,0.2775147306397306
4010,1521575259,27,fname,partial,0.4569134639872964,0.15835496230379476
4010,1521575275,270,sex,full,0.45714354806547775,2.3008407818136956e-4
4010,1521575394,299,lname,full,0.9118393152612453,0.45469576719576754
4010,1521575400,299,dob,partial,1.126786405208335,0.21494708994708966
4010,1521575404,299,sex,full,1.23425995018188,0.10747354497354511
4010,1521575424,325,dob,full,2.2483692976245604,1.0141093474426803
4010,1521575461,69,fname,partial,2.585069634324898,0.3367003367003374
4010,1521575482,17,sex,full,2.5853473404365825,2.777061116847612e-4
4010,1521575516,223,dob,partial,2.6259581266614034,0.04061078622482084
4010,1521575521,223,dob,full,3.1701426620740087,0.5441845354126054
4010,1521575552,150,sex,full,3.1703466962502986,2.0403417628989118e-4
4010,1521575583,90,fname,partial,3.4481244740280763,0.2777777777777777
4010,1521575585,90,fname,full,3.587013362916966,0.13888888888888973
4010,1521575617,352,fname,full,4.099579500483103,0.5125661375661372
4010,1521575672,134,fname,partial,4.265531297868725,0.16595179738562216
4010,1521575680,134,fname,full,4.771046003751078,0.5055147058823524
4010,1521575710,110,lname,partial,4.823129337084412,0.052083333333333925
4010,1521575723,110,sex,full,4.849874832579906,0.02674549549549443
4010,1521575733,96,sex,full,4.850120745645282,2.459130653758024e-4
4010,1521575758,155,lname,partial,4.9963195760546375,0.14619883040935555
4010,1521575763,155,sex,full,5.069418991259316,0.07309941520467866
4010,1521575775,205,lname,partial,5.088187760028085,0.018768768768769206
4010,1521575779,205,sex,full,5.100279683884715,0.012091923856629272
4010,1521575811,31,fname,partial,5.261414845019876,0.16113516113516102
4010,1521575871,255,fname,partial,5.533745999703972,0.2723311546840961
4010,1521575903,78,sex,full,5.533950421041886,2.0442133791398476e-4
4010,1521575932,347,lname,partial,5.668359023192424,0.13440860215053796
4010,1521575935,347,sex,full,5.7903223844030975,0.12196336121067386
4011,1521575850,131,fname,partial,0.09578544061302681,0.09578544061302681
4011,1521575867,131,fname,full,0.29090393075067417,0.19511849013764737
4011,1521575929,194,reg,full,1.1869612784209247,0.8960573476702505
4011,1521575963,271,sex,full,1.1872597347792393,2.984563583146027e-4
4011,1521576013,62,reg,partial,1.2368629093824137,0.04960317460317443
4011,1521576081,297,lname,full,1.7090851316046363,0.47222222222222254
4011,1521576087,297,dob,partial,2.209085131604636,0.4999999999999998
4011,1521576124,72,reg,partial,2.229819435427175,0.020734303822539157
4011,1521576127,72,fname,partial,2.332872020097407,0.1030525846702317
4011,1521576148,14,sex,full,2.3331292501824237,2.572300850167686e-4
4011,1521576164,217,dob,partial,2.38456957940053,0.051440329218106484
4011,1521576329,142,lname,full,3.220339559907352,0.8357699805068219
4011,1521576354,329,fname,full,4.498748650816443,1.2784090909090913
4011,1521576373,87,fname,partial,4.6189634033841385,0.1202147525676951
4011,1521576375,87,fname,full,4.9410922549247545,0.322128851540616
4011,1521576391,357,dob,partial,5.0290822917452,0.08799003682044582
4011,1521576417,54,dob,partial,5.039622966348375,0.010540674603174871
4011,1521576439,135,fname,partial,5.2055747637339955,0.16595179738562038
4011,1521576692,114,lname,partial,5.302473988540197,0.09689922480620172
4011,1521576695,114,dob,partial,5.369495952364487,0.06702196382429015
4011,1521576709,100,reg,partial,5.396686516089978,0.027190563725490335
4012,1521574865,127,fname,partial,0.29239766081871343,0.29239766081871343
4012,1521574894,29,fname,partial,0.4945305973266495,0.20213293650793607
4012,1521574907,29,fname,full,0.8268718671679199,0.33234126984127044
4012,1521574922,276,sex,full,0.8271332999696273,2.6143280170731753e-4
4012,1521574973,124,dob,full,1.5559266094080977,0.7287933094384704
4012,1521575018,14,sex,full,1.5561838394931145,2.572300850167686e-4
4012,1521575050,221,dob,partial,1.5674071840497918,0.011223344556677395
4012,1521575065,221,reg,full,2.4821097654190396,0.9147025813692478
4012,1521575085,140,sex,full,2.482323621587935,2.1385616889535441e-4
4012,1521575106,337,fname,full,3.8644042316097207,1.3820806100217857
4012,1521575115,86,fname,partial,4.038015342720832,0.17361111111111116
4012,1521575118,86,fname,full,4.410039152244641,0.3720238095238093
4012,1521575125,354,dob,partial,4.42192662328244,0.011887471037798747
4012,1521575127,354,fname,full,5.210390156844012,0.788463533561572
4012,1521575155,185,dob,partial,5.48816793462179,0.27777777777777857
4012,1521575236,112,lname,partial,5.642488922276112,0.15432098765432123
4012,1521575243,112,dob,partial,5.8064549716588285,0.16396604938271686
4012,1521575255,93,sex,full,5.8066972713077325,2.4229964890398747e-4
4012,1521575295,151,sex,full,5.806912269587746,2.1499828001392274e-4
4012,1521575316,208,lname,partial,5.919524882200359,0.11261261261261257
4012,1521575390,81,sex,full,5.919725962035635,2.010798352758414e-4
